ST_NUM,ST_NAME,CITY,ZIPCODE,GIS_ID,TOTAL_SCORE,latitude,longitude,grid_code
42,MESSINGER ST,MATTAPAN,2126,1802283000,67,42.27318064868305,-71.09956754910425,181
131,LORNA RD,MATTAPAN,2126,1800191000,67,42.27624457673055,-71.08604900695157,186
26,ITASCA ST,MATTAPAN,2126,1803092000,67,42.2777747338545,-71.09751458250358,164
127  129,FISHER AV,ROXBURY CROSSIN,2120,1001227010,67,42.32821332686855,-71.10573780148243,14
25,GROVELAND ST,MATTAPAN,2126,1703894000,67,42.272423416684404,-71.0768824732283,189
20,PRAIRIE ST,MATTAPAN,2126,1803318000,67,42.28090151923235,-71.09900346917384,163
40,VIOLET ST,MATTAPAN,2126,1800548000,67,42.27475588750155,-71.08907318165299,184
108,VICTORY RD,DORCHESTER,2122,1600120000,67,42.297685850236,-71.0509881164156,110
9,MARYKNOLL TE,MATTAPAN,2126,1800271000,67,42.2763564700824,-71.07875457227229,187
59,SAWYER AV,DORCHESTER,2125,1301539000,67,42.312277765430295,-71.06079609611484,67
35,CARYLL ST,MATTAPAN,2126,1703936003,67,42.2757140163311,-71.07713548345515,189
19,DESMOND RD,MATTAPAN,2126,1800063000,67,42.27062533088325,-71.07977740504934,205
79,FORT AV,ROXBURY,2119,1100633000,67,42.3266100973581,-71.09585390974715,25
15,CARYLL ST,MATTAPAN,2126,1703936001,67,42.2759558866522,-71.0769402675889,189
31,WABASH ST,MATTAPAN,2126,1803279000,67,42.2803773035426,-71.09884132011086,163
100,ALABAMA ST,MATTAPAN,2126,1802887000,67,42.276511083333745,-71.1013181505902,181
96,VICTORY RD,DORCHESTER,2122,1600123000,67,42.2976578118038,-71.05154091425823,110
140,SAVANNAH AV,MATTAPAN,2126,1802291007,67,42.27389022046425,-71.100642404909,181
48,VIOLET ST,MATTAPAN,2126,1800549002,67,42.2750015745887,-71.08922331322329,184
15,COLORADO ST,MATTAPAN,2126,1802915000,67,42.27842655536795,-71.09868042319147,163
24,PRAIRIE ST,MATTAPAN,2126,1803320000,67,42.2807300266603,-71.09918154036097,163
5,KEVIN RD,DORCHESTER,2125,1301770000,67,42.31652617133125,-71.06192112769966,55
11,HARWOOD ST,DORCHESTER,2124,1403499000,67,42.286106884835945,-71.08690106329607,132
4,CAPEN PL,DORCHESTER,2124,1702093010,66,42.282741457391595,-71.08096332298163,150
8,HUNTOON ST,DORCHESTER,2124,1703638000,66,42.2722708025098,-71.06495146017963,206
36,ROCKINGHAM RD,MATTAPAN,2126,1802054000,66,42.269832847364555,-71.10276320503743,199
87,EVANS ST,DORCHESTER,2124,1702100040,66,42.282273592352354,-71.08148686730547,150
163,COLORADO ST,MATTAPAN,2126,1802631000,66,42.27477300132715,-71.10261885236427,180
249,SAVANNAH AV,MATTAPAN,2126,1802683000,66,42.27151428956565,-71.10351808765645,198
49,SYDNEY ST,DORCHESTER,2125,1302631000,66,42.3132213819109,-71.0527351482046,69
32,CROWELL ST,DORCHESTER,2124,1702101010,66,42.282395449815255,-71.08144969229784,150
28,CROWELL ST,DORCHESTER,2124,1702102010,66,42.2825361582628,-71.08144810103965,150
37,CAPEN ST,DORCHESTER,2124,1702094010,66,42.2828195905098,-71.08076044975914,150
96,SAWYER AV,DORCHESTER,2125,1301663000,66,42.3127838757417,-71.06331694903389,67
10,HARMON ST,MATTAPAN,2126,1802024000,66,42.2700527684067,-71.10151212533728,200
30,CROWELL ST,DORCHESTER,2124,1702101040,66,42.2824602496769,-71.0814784900131,150
126,WOODHAVEN ST,MATTAPAN,2126,1801837000,66,42.2703244203711,-71.0979437427079,201
46,ROCKINGHAM RD,MATTAPAN,2126,1802050000,66,42.26941340771175,-71.10311482853436,198
8,FAIRLAWN AV,MATTAPAN,2126,1801940000,66,42.2677302777427,-71.10136102918618,200
30,FAVRE ST,MATTAPAN,2126,1802249000,66,42.27148277698855,-71.10008276993437,200
70,SAVIN HILL AV,DORCHESTER,2125,1302800000,66,42.3128674277998,-71.05555880829996,68
119,RADCLIFFE ST,DORCHESTER,2121,1402364000,66,42.297443633484505,-71.07810008299302,105
142,NORWELL ST,DORCHESTER,2121,1402335000,66,42.297548718403,-71.07838147035406,105
6,FAIRLAWN AV,MATTAPAN,2126,1801941000,66,42.267632306823046,-71.10146182354661,213
21,WAYLAND ST,DORCHESTER,2125,1300963010,66,42.313870511136344,-71.07297982638985,53
150,GRAMPIAN WY,DORCHESTER,2125,1302456000,66,42.30955334888755,-71.04893065332354,69
61,NELSON ST,DORCHESTER,2124,1702219000,66,42.281394590176504,-71.08235715605844,167
26,VIRGINIA ST,DORCHESTER,2125,1301329010,66,42.31630618207575,-71.06746526799552,54
39,CAPEN ST,DORCHESTER,2124,1702094040,66,42.28278589430515,-71.08066576785265,150
23,WAYLAND ST,DORCHESTER,2125,1300963020,66,42.313872260239705,-71.07307237216237,53
45,PEACEVALE RD,DORCHESTER,2124,1701854000,66,42.286372712675,-71.07624141843966,134
75,ALABAMA ST,MATTAPAN,2126,1802327000,66,42.2774189073562,-71.10103080519026,162
26,FAVRE ST,MATTAPAN,2126,1802250000,66,42.271328473720104,-71.10023034253393,200
85,EVANS ST,DORCHESTER,2124,1702100010,66,42.2823120830286,-71.08133148745073,150
44,HALLOWELL ST,MATTAPAN,2126,1802703000,66,42.272466343271105,-71.10034965414611,181
15,WAYLAND ST,DORCHESTER,2125,1301017010,66,42.3138649029981,-71.07261633361703,53
96,MAYWOOD ST,ROXBURY,2119,1200930010,66,42.31661371359695,-71.07912430629807,52
92,MAYWOOD ST,ROXBURY,2119,1200931010,66,42.31673409466015,-71.0792757499379,52
48,BOWDOIN ST,DORCHESTER,2121,1401412000,66,42.300585154503054,-71.07245989112778,91
115 B,SOUTHERN AV,DORCHESTER,2124,1701531020,66,42.2898923677993,-71.07723976664536,134
73,EVANS ST,DORCHESTER,2124,1702097010,66,42.282481514289856,-71.08070535450432,150
2,CAPEN PL,DORCHESTER,2124,1702093040,66,42.282733079221344,-71.08084528649763,150
71,EVANS ST,DORCHESTER,2124,1702096040,66,42.28250215251025,-71.08056985263583,150
186,SAVANNAH AV,MATTAPAN,2126,1802722000,66,42.2724931727739,-71.10204879592914,180
7,DEAN ST,DORCHESTER,2125,1300040000,66,42.31944264803515,-71.07342192355935,39
17,WAYLAND ST,DORCHESTER,2125,1301017020,66,42.3138664241675,-71.07274432017525,53
4,BOWDOIN AV,DORCHESTER,2121,1401240000,66,42.3034418404864,-71.07695505139154,90
24,ELMHURST ST,DORCHESTER,2124,1701471000,66,42.2890718184927,-71.07683929240424,134
69,EVANS ST,DORCHESTER,2124,1702096010,66,42.28256565586685,-71.08042655471658,150
42,FAVRE ST,MATTAPAN,2126,1802246000,66,42.27195528883185,-71.09962622522698,200
17,FAVRE ST,MATTAPAN,2126,1801893003,66,42.2710430444625,-71.09976813937898,200
53,MONADNOCK ST,DORCHESTER,2125,1301251010,66,42.3155389475034,-71.06949331690615,54
140,ORLANDO ST,MATTAPAN,2126,1802277000,66,42.273077106494554,-71.10028084118736,181
99,WOODHAVEN ST,MATTAPAN,2126,1801884000,66,42.27153434864225,-71.09744268824832,201
15,FAVRE ST,MATTAPAN,2126,1801893002,66,42.27091104672165,-71.09989353201573,200
59,SAVIN ST,ROXBURY,2119,1202924010,66,42.3159397063901,-71.08020337721702,51
11,FAVRE ST,MATTAPAN,2126,1801893001,66,42.27077101608665,-71.10002204797254,200
25,CATAWBA ST,ROXBURY,2119,1201152000,66,42.32016862601775,-71.08368757714459,37
63,SAVIN ST,ROXBURY,2119,1202925010,66,42.3158276483975,-71.08002131486,51
81,EVANS ST,DORCHESTER,2124,1702099010,66,42.28243134049865,-71.08113462168197,150
30,SAVIN ST,ROXBURY,2119,1201011000,66,42.316677438035256,-71.080491758819,51
66,MAYWOOD ST,ROXBURY,2119,1200936010,66,42.317098220354495,-71.07967119481523,51
23,HARMON ST,MATTAPAN,2126,1802037000,66,42.2695504042186,-71.10256016789006,199
62,MAYWOOD ST,ROXBURY,2119,1200937010,66,42.31721365729305,-71.07981399759322,51
367,SAVIN HILL AV,DORCHESTER,2125,1302408000,66,42.3128094900033,-71.05087363548111,69
45  47,MAYWOOD ST,ROXBURY,2119,1200989010,66,42.3164488993348,-71.07957471157097,51
44,SAVIN ST,ROXBURY,2119,1201005010,66,42.31621839559325,-71.079813632189,51
24,VIRGINIA ST,DORCHESTER,2125,1301329020,66,42.31638055557055,-71.06739642587263,54
32  34,SAVIN ST,ROXBURY,2119,1201010000,66,42.3165787752863,-71.08035289367328,51
77,EVANS ST,DORCHESTER,2124,1702098010,66,42.2824818095229,-71.08093564524731,150
10,CORMAN RD,MATTAPAN,2126,1802707007,66,42.27187202104045,-71.10188125485553,199
31,RICHMERE RD,MATTAPAN,2126,1801997000,66,42.2692756747675,-71.10168559370692,200
7,HALLOWELL ST,MATTAPAN,2126,1802256000,66,42.2709235428877,-71.10111510290207,200
119 B,SOUTHERN AV,DORCHESTER,2124,1701532020,66,42.28983953454291,-71.07746287103282,134
56,MONTEREY AV,MATTAPAN,2126,1802295000,66,42.275720723861696,-71.10149671013457,181
37,KENNEBEC ST,MATTAPAN,2126,1802313000,66,42.2770375079114,-71.1025556191193,162
43,CAPEN ST,DORCHESTER,2124,1702095040,66,42.2826327518645,-71.08059125994626,150
119 A,SOUTHERN AV,DORCHESTER,2124,1701532010,66,42.28986579200915,-71.07734945829336,134
260,E COTTAGE ST,DORCHESTER,2125,1301924000,66,42.318809325323244,-71.05798516257434,42
44,HARLOW ST,DORCHESTER,2125,1300082000,66,42.319652813049004,-71.07328033097531,39
7,BALSAM ST,DORCHESTER,2124,1403258020,66,42.28691978887825,-71.08987507719593,131
7  9,CEDAR ST,MATTAPAN,2126,1703824000,66,42.271807515854704,-71.07479302175747,206
155,ALMONT ST,MATTAPAN,2126,1803216001,66,42.278094524870795,-71.09801293190336,164
51,BOUTWELL ST,DORCHESTER,2122,1602243080,66,42.2913421526077,-71.05225477381668,124
39,RICHFIELD ST,DORCHESTER,2125,1502315000,66,42.3073097131452,-71.07106501963821,78
27,RICHFIELD ST,DORCHESTER,2125,1502358000,66,42.3078364278195,-71.07158520755661,78
40,NORFOLK ST,ROXBURY,2119,0903580010,66,42.32861533264135,-71.09038544628943,15
2,WILLOUGHBY PL,ROXBURY,2119,0903579010,66,42.32875325759625,-71.09027370003292,15
4,WILLOUGHBY PL,ROXBURY,2119,0903576010,66,42.3289106558107,-71.09046483440957,15
33,FOTTLER RD,MATTAPAN,2126,1803187000,66,42.27840836286545,-71.09611079446071,165
31,VIOLET ST,MATTAPAN,2126,1800571000,66,42.2747026034884,-71.08971737779297,184
203,W SELDEN ST,MATTAPAN,2126,1800560011,66,42.27455771065535,-71.08883826312052,184
17,ITASCA ST,MATTAPAN,2126,1803211000,66,42.2783644727225,-71.09749070545553,164
17,EDNA RD,DORCHESTER,2124,1605176000,66,42.2808359489622,-71.05583022555629,176
250,MINOT ST,DORCHESTER,2124,1605224000,66,42.28340181819425,-71.05778364766171,157
163,ALMONT ST,MATTAPAN,2126,1803218000,66,42.278428112811454,-71.09804973116863,164
37,FORT AV,ROXBURY,2119,1100615000,66,42.32595985296935,-71.09466803221855,25
28,MARYKNOLL ST,MATTAPAN,2126,1703942000,66,42.2758494304283,-71.07803811137846,188
9,VERNDALE ST,MATTAPAN,2126,1800264000,66,42.27659169959545,-71.0785371105391,187
183,ALMONT ST,MATTAPAN,2126,1803232000,66,42.279339164954806,-71.09802794004554,164
205,ALMONT ST,MATTAPAN,2126,1803237001,66,42.27995253640865,-71.09807379765073,164
27,MARYKNOLL ST,MATTAPAN,2126,1800269000,66,42.276028311920754,-71.07843672688321,187
71,STANDARD ST,MATTAPAN,2126,1800296000,66,42.2742570650067,-71.0793292884864,187
60,VIOLET ST,MATTAPAN,2126,1800552000,66,42.275243227312956,-71.08967370938316,184
61,SAVIN HILL AV,DORCHESTER,2125,1503184010,66,42.312588258583645,-71.05580994822012,68
63,SAVIN HILL AV,DORCHESTER,2125,1503185000,66,42.3124429169991,-71.05572625288471,68
8,MAMELON CI,MATTAPAN,2126,1800335000,66,42.270695456128706,-71.09004717598013,203
20,VIOLET ST,MATTAPAN,2126,1800543000,66,42.27414905867495,-71.08966312881981,184
30,BROOK AV,ROXBURY,2119,0803139000,66,42.3218744577348,-71.07383228783223,39
53,MATTAPAN ST,MATTAPAN,2126,1803167000,66,42.2779104276716,-71.09531554897566,165
53,BOUTWELL ST,DORCHESTER,2122,1602243100,66,42.29131475705755,-71.05235749158791,124
76,WHEATLAND AV,DORCHESTER,2124,1700560020,66,42.2927905565754,-71.07558169824726,118
66  68,WHEATLAND AV,DORCHESTER,2124,1700562000,66,42.2928888824246,-71.07510286200397,118
4,DANIA TE,MATTAPAN,2126,1800135001,66,42.273098861190604,-71.08904223242682,184
10,SELDEN ST,DORCHESTER,2124,1702662000,66,42.28153464582445,-71.07649448525535,151
60  64,TAYLOR ST,DORCHESTER,2122,1602711000,66,42.28753132859685,-71.03968903161966,144
24  26,MARLIN WY,DORCHESTER,2122,1500220000,66,42.3037456929735,-71.05829933586452,96
59,LINDEN ST,DORCHESTER,2122,1500453000,66,42.3058190789169,-71.06044699857404,82
125,MARTIN LUTHER KING JR BL,ROXBURY,2119,1100318010,66,42.32123722496515,-71.09192041862066,36
53,PORT NORFOLK ST,DORCHESTER,2122,1602666000,66,42.29103534264295,-71.04032747231426,126
23,GRANVILLE ST,DORCHESTER,2124,1605117000,66,42.28148399558005,-71.05701994300517,158
4,PORT NORFOLK ST,DORCHESTER,2122,1602652050,66,42.288889763011554,-71.040963873019,144
111,GALLIVAN BL,DORCHESTER,2124,1703388000,66,42.27784862482895,-71.07328108189621,171
5,SELDEN ST,DORCHESTER,2124,1702692001,66,42.28187582088595,-71.0764029966566,151
54,LINWOOD ST,ROXBURY,2119,1100080000,66,42.3282055628892,-71.09490638054882,14
123,LORNA RD,MATTAPAN,2126,1800189000,66,42.27651169523645,-71.0858092755484,186
136,FISHER AV,ROXBURY CROSSIN,2120,1001337000,66,42.327975229104794,-71.10632170116418,14
21,WOODDALE AV,MATTAPAN,2126,1800685000,66,42.2765771472133,-71.0880902206057,185
24,SACHEM ST,ROXBURY CROSSIN,2120,1001204000,66,42.3308372849726,-71.10551149705532,14
30,BANFIELD AV,MATTAPAN,2126,1800678000,66,42.27729897157645,-71.08750965211854,166
139,ALMONT ST,MATTAPAN,2126,1803087000,66,42.2772217878983,-71.09766188200985,164
17,RAMSEY ST,DORCHESTER,2125,0703890010,66,42.3180127992243,-71.0646190220751,55
31,STANLEY ST,DORCHESTER,2125,1501947001,66,42.31059873615585,-71.06904737600371,65
159,W SELDEN ST,MATTAPAN,2126,1800655010,66,42.27589984124255,-71.08760540568646,185
149,WALNUT ST,DORCHESTER,2122,1602612000,66,42.289954602351045,-71.03950839070696,144
1136  1134,MORTON ST,MATTAPAN,2126,1703373000,66,42.27597015545615,-71.07369116253767,190
105,HAMILTON ST,DORCHESTER,2125,1502095000,66,42.3071637771253,-71.06863630850995,79
583,FREEPORT ST,DORCHESTER,2122,1602391005,66,42.291177889320196,-71.0484829686221,124
8,DENNIS ST,ROXBURY,2119,0803114010,66,42.323418403049004,-71.07415714221014,28
10,DENNIS ST,ROXBURY,2119,0803113010,66,42.3233487089307,-71.07425706385052,28
12,DENNIS ST,ROXBURY,2119,0803112010,66,42.323189098963894,-71.0742251629155,28
246,PARK ST,DORCHESTER,2124,1600850000,66,42.29747511530515,-71.0640373975084,109
18,BLUEFIELD TE,MATTAPAN,2126,1800380008,66,42.2731804393744,-71.08536679004781,186
59,CURRIER ST,MATTAPAN,2126,1803348010,66,42.2778125008739,-71.10087551241347,162
3,BLUEFIELD TE,MATTAPAN,2126,1800381001,66,42.273139997992004,-71.08639809678272,185
257,MANCHESTER ST,MATTAPAN,2126,1800388000,66,42.2736429597158,-71.07878156459824,187
4,CONSTITUTION RD,MATTAPAN,2126,1800385021,66,42.2724284511798,-71.08906912835633,184
8,CONSTITUTION RD,MATTAPAN,2126,1800385020,66,42.272348167137196,-71.08890492917101,184
12,DANIA ST,MATTAPAN,2126,1800385009,66,42.27191699418985,-71.08932458170372,203
14,DANIA ST,MATTAPAN,2126,1800385008,66,42.272045633530155,-71.08918239508567,203
393,RIVER ST,MATTAPAN,2126,1800385007,66,42.2704419511134,-71.08939548003008,203
11,BLUEFIELD TE,MATTAPAN,2126,1800381003,66,42.2730048051123,-71.08600150520687,186
23,MAMELON CI,MATTAPAN,2126,1800385006,66,42.270536863417746,-71.08923038175448,203
57,CURRIER ST,MATTAPAN,2126,1803347010,66,42.2777148278671,-71.10064901858034,162
230,ALMONT ST,MATTAPAN,2126,1803284000,66,42.2806659371008,-71.09841275936535,164
23,BLUEFIELD TE,MATTAPAN,2126,1800381006,66,42.272727765614306,-71.0854250054557,186
204,ALMONT ST,MATTAPAN,2126,1803289000,66,42.279895495595994,-71.09858587192285,163
27,WOODWARD AV,ROXBURY,2119,0800675010,66,42.324858318152394,-71.0734624606009,28
25,WOODWARD AV,ROXBURY,2119,0800672010,66,42.32477118003921,-71.07367813452419,28
52,BURRELL ST,ROXBURY,2119,0800296010,66,42.3233342258077,-71.07019124905003,29
10,GLADESIDE AV,MATTAPAN,2126,1800384005,66,42.270643750276804,-71.08783966996876,204
18,WABASH ST,MATTAPAN,2126,1803303000,66,42.2800995274239,-71.09931812964442,163
303,RIVER ST,MATTAPAN,2126,1800383090,66,42.27101965084765,-71.08589344087864,204
153,WELLES AV,DORCHESTER,2124,1601566000,66,42.28955292640035,-71.06405241211658,137
50,BURRELL ST,ROXBURY,2119,0800298010,66,42.3232442748963,-71.07031165274364,29
11,BRIARCLIFF TE,MATTAPAN,2126,1800383030,66,42.27106458118925,-71.08663494087801,204
30,PRAIRIE ST,MATTAPAN,2126,1803323000,66,42.2804685796158,-71.09946812661964,163
22,BLUEFIELD TE,MATTAPAN,2126,1800380007,66,42.27309771443265,-71.08519042163834,186
1,DENNIS ST,ROXBURY,2119,0802830010,66,42.3236499705327,-71.07441332634087,28
14,DENNIS ST,ROXBURY,2119,0803110010,66,42.32311927224685,-71.07429034528177,28
3,DENNIS ST,ROXBURY,2119,0802833010,66,42.32356812566635,-71.07453687490215,28
16,DENNIS ST,ROXBURY,2119,0803102010,66,42.323040885145005,-71.07436945693792,28
42,MANOR ST,DORCHESTER,2122,1602020009,66,42.2905885323748,-71.05428081219807,141
18,DENNIS ST,ROXBURY,2119,0803100010,66,42.3229597605113,-71.0744630700809,28
20,DENNIS ST,ROXBURY,2119,0803098010,66,42.32290917727735,-71.0746474802571,28
22,DENNIS ST,ROXBURY,2119,0803097010,66,42.322823118079654,-71.07475770919795,28
170,WINTHROP ST,ROXBURY,2119,0803096010,66,42.32274675218855,-71.0745212345018,28
14,IDAHO ST,MATTAPAN,2126,1703921000,66,42.27192901340725,-71.07653817999534,206
12,STONECREST RD,MATTAPAN,2126,1803370630,66,42.27753473507825,-71.106389631512,162
504,ADAMS ST,DORCHESTER,2122,1602004000,66,42.291848337797,-71.05704064673216,123
63,ASHLAND ST,DORCHESTER,2122,1600174010,66,42.2998044684212,-71.05049244994011,97
211,ALMONT ST,MATTAPAN,2126,1803253000,66,42.2803775352317,-71.09790340458969,164
52,NEWCROFT CI,MATTAPAN,2126,1800378000,66,42.27128436775655,-71.08441296982028,204
29,EVERDEAN ST,DORCHESTER,2122,1600196001,66,42.30055249411535,-71.05127690997458,97
115,TRAIN ST,DORCHESTER,2122,1601945001,66,42.29166302071245,-71.05389222228482,123
12,TILESBORO ST,DORCHESTER,2122,1600345010,66,42.294402413737046,-71.05138446668917,124
4,TILESBORO ST,DORCHESTER,2122,1600346010,66,42.294361054308695,-71.05157153602187,124
23,OWEN ST,MATTAPAN,2126,1800505000,66,42.27897968027945,-71.08197224307563,167
270,NORWELL ST,DORCHESTER,2124,1700338000,66,42.29320905780545,-71.07740063665698,117
15,SACO ST,DORCHESTER,2122,1600508000,66,42.29710729396025,-71.05463525521917,110
122,MORELAND ST,ROXBURY,2119,0802904050,66,42.322726469214246,-71.07573604273503,27
23,DENNIS ST,ROXBURY,2119,0802899050,66,42.3228504402543,-71.07522521543598,27
25,HUCKINS ST,ROXBURY,2119,0802895050,66,42.3233117207055,-71.07498170926328,28
21,HUCKINS ST,ROXBURY,2119,0802892050,66,42.3233769145217,-71.07510975147744,27
17,DENNIS ST,ROXBURY,2119,0802873050,66,42.3231435817427,-71.07499455676947,28
29,HUCKINS ST,ROXBURY,2119,0802870050,66,42.32321596042085,-71.07487011255824,28
1,BEECH GLEN ST,ROXBURY,2119,1100500010,66,42.32613350278305,-71.0955560880087,25
144,W SELDEN ST,MATTAPAN,2126,1800167000,66,42.27619826153325,-71.08662426178734,185
26 26A,WAYLAND ST,DORCHESTER,2125,1300922000,66,42.313368031804856,-71.07333338698899,64
84,LUCERNE ST,DORCHESTER,2124,1403282020,66,42.286597985598,-71.08838436261453,132
51,LUCERNE ST,DORCHESTER,2124,1403206030,66,42.28784996250435,-71.08844852427113,131
30,ARBUTUS ST,DORCHESTER,2124,1403206050,66,42.287649260424146,-71.08841783246342,131
36,ARBUTUS ST,DORCHESTER,2124,1403222010,66,42.28757351877715,-71.08811274937597,132
38,ARBUTUS ST,DORCHESTER,2124,1403222020,66,42.2875399068267,-71.0879289649462,132
46,LUCERNE ST,DORCHESTER,2124,1403224010,66,42.287712258485996,-71.08795782257133,132
44,LUCERNE ST,DORCHESTER,2124,1403224020,66,42.287765267408304,-71.08793983410958,132
40,ASHTON ST,DORCHESTER,2124,1403236010,66,42.28709872958835,-71.08915334681751,131
36,ASHTON ST,DORCHESTER,2124,1403236030,66,42.287256196144455,-71.08902801697116,131
257,MINOT ST,DORCHESTER,2124,1603417001,66,42.2837205725684,-71.05828580099939,157
32,ASHTON ST,DORCHESTER,2124,1403236050,66,42.287432616749655,-71.08905705282368,131
30,ASHTON ST,DORCHESTER,2124,1403236060,66,42.287527822759,-71.08902569712333,131
23,ARBUTUS ST,DORCHESTER,2124,1403236070,66,42.2875015526866,-71.08888298752208,131
27,ARBUTUS ST,DORCHESTER,2124,1403236090,66,42.28745830197255,-71.08866243904951,131
137,ITASCA ST,MATTAPAN,2126,1802805000,66,42.275020512626895,-71.10125568598937,181
29,ARBUTUS ST,DORCHESTER,2124,1403236100,66,42.28740934403365,-71.08849336799092,131
69,LUCERNE ST,DORCHESTER,2124,1403241010,66,42.28725280058789,-71.08864771382497,131
145,ITASCA ST,MATTAPAN,2126,1802806000,66,42.27491515917765,-71.1013484767814,181
14,SOUTHMERE RD,MATTAPAN,2126,1800054035,66,42.2705398841526,-71.08422589195781,204
73,LUCERNE ST,DORCHESTER,2124,1403241020,66,42.28716345667995,-71.08864474378532,131
20,BALSAM ST,DORCHESTER,2124,1403241030,66,42.287031421593696,-71.08862013937348,131
10,SOUTHMERE RD,MATTAPAN,2126,1800054036,66,42.2706326348249,-71.08441996462389,204
18,BALSAM ST,DORCHESTER,2124,1403241040,66,42.2870588517941,-71.08876975661785,131
31,DANIA ST,MATTAPAN,2126,1800133000,66,42.272838986829896,-71.08851550617086,184
2,SOUTHMERE RD,MATTAPAN,2126,1800054038,66,42.270838576431046,-71.08488828508521,204
5,BALSAM ST,DORCHESTER,2124,1403258010,66,42.2868842938447,-71.08999438192046,131
9,BALSAM ST,DORCHESTER,2124,1403258030,66,42.28690185210175,-71.08977738992083,131
11,BALSAM ST,DORCHESTER,2124,1403258040,66,42.28694386590875,-71.08965942456021,131
47,LUCERNE ST,DORCHESTER,2124,1403206020,66,42.28793123182885,-71.08842107726588,131
45,LUCERNE ST,DORCHESTER,2124,1403206010,66,42.2880143630427,-71.08839315938837,132
190,ITASCA ST,MATTAPAN,2126,1802795000,66,42.2739586300387,-71.1016912084599,181
34,RUGDALE RD,DORCHESTER,2124,1704145000,66,42.27707009139545,-71.06786259876354,174
71,MYRTLEBANK AV,DORCHESTER,2124,1604384000,66,42.2801104816432,-71.05322960567227,176
38,RITA RD,DORCHESTER,2124,1604542000,66,42.28193382214675,-71.05071690605433,160
200,MILTON ST,DORCHESTER,2124,1604586010,66,42.281944795395304,-71.04904081756104,161
25,BEARSE AV,DORCHESTER,2124,1703687010,66,42.271307482245945,-71.0628479644568,206
157,SAVANNAH AV,MATTAPAN,2126,1802781000,66,42.273501651957105,-71.10167918404858,181
36,GRANITE AV,DORCHESTER,2124,1604732000,66,42.281832861748995,-71.05514311864644,158
124,GREENFIELD RD,MATTAPAN,2126,1803689000,66,42.26877072936115,-71.10383707502467,198
170,CALLENDER ST,DORCHESTER,2124,1403050010,66,42.287499069110396,-71.08613671151316,132
168,CALLENDER ST,DORCHESTER,2124,1403050020,66,42.287525023673396,-71.08602271687212,132
164,CALLENDER ST,DORCHESTER,2124,1403051020,66,42.28757693030915,-71.08578586366907,132
162,CALLENDER ST,DORCHESTER,2124,1403051030,66,42.2876027986359,-71.08566895446923,132
102,PIERCE AV,DORCHESTER,2122,1603943000,66,42.288175932175,-71.04979057586405,143
160,CALLENDER ST,DORCHESTER,2124,1403051040,66,42.2876298825186,-71.08555118480399,132
22,PLAIN ST,DORCHESTER,2122,1603580000,66,42.2870772116377,-71.04918553842998,143
226,CALLENDER ST,DORCHESTER,2124,1403184010,66,42.288784617931356,-71.08907367160505,131
224,CALLENDER ST,DORCHESTER,2124,1403185010,66,42.2886923397039,-71.0889677048317,131
21,ASHTON ST,DORCHESTER,2124,1403190010,66,42.2879306014524,-71.08921541571655,131
23,ASHTON ST,DORCHESTER,2124,1403190020,66,42.28780284607345,-71.08925767484908,131
16,PIERCE AV,DORCHESTER,2122,1603784020,66,42.2874346365233,-71.05386815144587,141
14,ARBUTUS ST,DORCHESTER,2124,1403190030,66,42.287942532803854,-71.08932943876889,131
39,RUGDALE RD,DORCHESTER,2124,1704083010,66,42.2772415423701,-71.06737346637834,174
12,ARBUTUS ST,DORCHESTER,2124,1403190040,66,42.2879061207173,-71.08944208718358,131
10,ARBUTUS ST,DORCHESTER,2124,1403190050,66,42.287924670106,-71.08954295704712,131
154,MANCHESTER ST,MATTAPAN,2126,1704017006,66,42.27447592865255,-71.0734389343213,190
8,ARBUTUS ST,DORCHESTER,2124,1403190060,66,42.28794983062135,-71.0896398822737,131
218,CALLENDER ST,DORCHESTER,2124,1403202020,66,42.288472180442994,-71.08857171388377,131
80,MESSINGER ST,MATTAPAN,2126,1802815000,66,42.27447872886045,-71.10173410553097,181
14,BALSAM ST,DORCHESTER,2124,1403241060,66,42.287078748873995,-71.08899286539409,131
74,COLORADO ST,MATTAPAN,2126,1802963000,66,42.2762195448011,-71.1005420036505,181
65,RIDGEVIEW AV,MATTAPAN,2126,1800114029,66,42.27365465218845,-71.08445139801523,186
12,LESTON ST,MATTAPAN,2126,1403938010,66,42.28314255487755,-71.08999565543718,148
10,LESTON ST,MATTAPAN,2126,1403939000,66,42.2832297690404,-71.08990835386948,148
8,LESTON ST,MATTAPAN,2126,1403940000,66,42.28331644785075,-71.08981881048538,148
185,MANCHESTER ST,MATTAPAN,2126,1704001001,66,42.27446480352985,-71.07535761810175,189
60,AMERICAN LEGION HW,DORCHESTER,2124,1404247000,66,42.297183699192146,-71.08986428264416,104
45,RIDGEVIEW AV,MATTAPAN,2126,1800114024,66,42.27278026738125,-71.08442027825603,186
25,BALSAM ST,DORCHESTER,2124,1403282030,66,42.286718698345595,-71.08842100986786,131
935,WASHINGTON ST,DORCHESTER,2124,1703273007,66,42.278195518425804,-71.06968428945916,173
24,TREMLETT ST,DORCHESTER,2124,1701019010,66,42.295177248189404,-71.0695113431862,120
106,WELLINGTON HILL ST,MATTAPAN,2126,1404829000,66,42.2833697926778,-71.0966977982278,147
