order,ST_NUM,ST_NAME,CITY,ZIPCODE,GIS_ID,TOTAL_SCORE,latitude,longitude,cluster,WKT,x,y
21,23,HOLIDAY ST,DORCHESTER,2124,1500910000,59,42.30201654222435,-71.07012022896853,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
22,19,HOLIDAY ST,DORCHESTER,2124,1500909000,59,42.3019859259583,-71.0702648791098,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
23,17,HOLIDAY ST,DORCHESTER,2124,1500908000,51,42.30195200743425,-71.07043011137691,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
24,29,OAKLEY ST,DORCHESTER,2124,1500879000,57,42.3016266546296,-71.06953734479836,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
25,30,OAKLEY ST,DORCHESTER,2124,1500887000,61,42.301891000368045,-71.06963222532208,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
26,27,OAKLEY ST,DORCHESTER,2124,1500878000,57,42.3015888160135,-71.06971420534629,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
27,26,OAKLEY ST,DORCHESTER,2124,1500889000,57,42.30184143109145,-71.06999632227563,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
28,23,OAKLEY ST,DORCHESTER,2124,1500876000,60,42.3015135684578,-71.07006622803853,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
29,22,OAKLEY ST,DORCHESTER,2124,1500891000,60,42.3017659289152,-71.07035832441966,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
30,20,OAKLEY ST,DORCHESTER,2124,1500892000,61,42.30172909401085,-71.0705368649341,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
31,19,OAKLEY ST,DORCHESTER,2124,1500874000,60,42.3014377255221,-71.07041656615588,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
32,34,CORONA ST,DORCHESTER,2124,1500858000,57,42.3012252626203,-71.07045212073302,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
33,37,CORONA ST,DORCHESTER,2124,1500815000,61,42.300995410122354,-71.07014535466196,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
34,38,CORONA ST,DORCHESTER,2124,1500857000,57,42.30127221505165,-71.07026740569222,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
35,42,CORONA ST,DORCHESTER,2124,1500856000,57,42.30131699761765,-71.07008234562286,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
36,7  9,LOUIS D BROWN WY,DORCHESTER,2124,1500819000,57,42.30099570727735,-71.06956901850253,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
37,3  5,LOUIS D BROWN WY,DORCHESTER,2124,1500820000,57,42.30088398908831,-71.06951436413647,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
38,58,WESTVILLE ST,DORCHESTER,2124,1500791000,61,42.300521518322,-71.07005982489798,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
39,7,BLAKEVILLE ST,DORCHESTER,2121,1502218000,51,42.3042550375699,-71.07041683524812,117,"POLYGON ((-71.0706025 42.3043818,-71.0694894 42.3043818,-71.0694894 42.2997983,-71.0706025 42.2997983,-71.0706025 42.3043818))",10.0,8.0
0,19,SPEEDWELL ST,DORCHESTER,2122,1501257000,82,42.3039311639427,-71.06748446861614,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
1,21,SPEEDWELL ST,DORCHESTER,2122,1501258000,59,42.303966050511846,-71.06735420820354,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
2,23,TOPLIFF ST,DORCHESTER,2122,1501009000,59,42.3039260987453,-71.06878813841485,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
3,31,TOPLIFF ST,DORCHESTER,2122,1501011000,59,42.30370859439455,-71.06871685757116,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
4,28,LEVANT ST,DORCHESTER,2122,1501012000,59,42.3036652794411,-71.06902796504619,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
5,27,LEVANT ST,DORCHESTER,2122,1500973000,59,42.30338064043815,-71.06893398081007,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
6,25,LEVANT ST,DORCHESTER,2122,1500972000,59,42.303344509555245,-71.06907751508663,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
7,26,LEVANT ST,DORCHESTER,2122,1501013000,59,42.30368480071295,-71.0691842792017,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
8,23,LEVANT ST,DORCHESTER,2122,1500971000,59,42.30331802677905,-71.0692315775639,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
9,21,LEVANT ST,DORCHESTER,2122,1500970000,59,42.30328407602515,-71.06938362605402,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
10,43,TOPLIFF ST,DORCHESTER,2122,1500976000,59,42.3034099469609,-71.06853150789955,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
11,68,HOMES AV,DORCHESTER,2122,1500978000,51,42.30321355222005,-71.06837602774203,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
12,53,TOPLIFF ST,DORCHESTER,2122,1501028000,57,42.3029347069139,-71.06835759677301,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
13,64,HOMES AV,DORCHESTER,2122,1500979000,51,42.3031587153036,-71.06852480334776,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
14,59,HOMES AV,DORCHESTER,2122,1501026000,57,42.3028193469022,-71.06876583913032,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
15,56 A,TOPLIFF ST,DORCHESTER,2122,1501198000,57,42.302996515155954,-71.06791900792277,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
16,48,TOPLIFF ST,DORCHESTER,2122,1501248000,51,42.30323015944355,-71.06802376191729,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
17,60,TOPLIFF ST,DORCHESTER,2122,1501197000,59,42.302867744673904,-71.06787604338444,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
18,38,HOLIDAY ST,DORCHESTER,2122,1501032000,60,42.3026323863383,-71.06868918730616,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
19,36,HOLIDAY ST,DORCHESTER,2122,1501033000,61,42.30259405800335,-71.0688687527479,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
20,34,HOLIDAY ST,DORCHESTER,2122,1501034000,60,42.3025559214368,-71.06904744561163,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
21,354,GENEVA AV,DORCHESTER,2122,1501045000,57,42.30220491396025,-71.06914547374609,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
22,37,OAKLEY ST,DORCHESTER,2124,1500882000,59,42.30171017993345,-71.06901408334762,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
23,359,GENEVA AV,DORCHESTER,2122,1500886000,59,42.30194555653585,-71.06932218548468,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
24,374,GENEVA AV,DORCHESTER,2122,1501040000,59,42.3018765905548,-71.0684053865613,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
25,61,CORONA ST,DORCHESTER,2124,1500841000,57,42.30129875150975,-71.06907482874473,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
26,56  58,CORONA ST,DORCHESTER,2124,1500852000,57,42.30148921269555,-71.06938432622775,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
27,4,LOUIS D BROWN WY,DORCHESTER,2124,1500836000,60,42.30087288527275,-71.06913151096467,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
28,11,WESTVILLE TE,DORCHESTER,2124,1500832000,59,42.300974911077006,-71.06890787836215,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
29,11,BOYD ST,DORCHESTER,2124,1500749000,51,42.3000708819598,-71.0685415076218,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
30,106,DAKOTA ST,DORCHESTER,2124,1500710000,59,42.30003897128015,-71.06812285660712,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
31,96,DAKOTA ST,DORCHESTER,2124,1500723000,60,42.3000135141596,-71.06874756890545,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
32,5,IOWA ST,DORCHESTER,2124,1500718000,57,42.30049852520125,-71.0679362938872,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
33,4,IOWA ST,DORCHESTER,2124,1500698000,59,42.30071297589405,-71.06761483250438,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
34,109,WESTVILLE ST,DORCHESTER,2124,1500717000,57,42.30068539628855,-71.06794286853176,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
35,108,WESTVILLE ST,DORCHESTER,2124,1500824000,60,42.3009521589402,-71.06811211248964,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
36,389,GENEVA AV,DORCHESTER,2122,1500846000,60,42.30121948555716,-71.06812688446966,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
37,104,TOPLIFF ST,DORCHESTER,2122,1501086000,51,42.3013178812642,-71.06735671649447,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
38,94,TOPLIFF ST,DORCHESTER,2122,1501088000,59,42.3015392078126,-71.067433379925,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
39,90,TOPLIFF ST,DORCHESTER,2122,1501138000,59,42.30176626532525,-71.06751783711996,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
40,6,RIDGEWOOD ST,DORCHESTER,2122,1501137000,59,42.30191236645115,-71.06737252289145,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
41,6,LONGFELLOW ST,DORCHESTER,2122,1501192000,60,42.3025649003548,-71.0674989377031,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
42,8,LONGFELLOW ST,DORCHESTER,2122,1501191000,76,42.30257585217895,-71.06732445526129,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
43,12  14,SPEEDWELL ST,DORCHESTER,2122,1501274000,60,42.3041551008979,-71.06781388293967,118,"POLYGON ((-71.0694894 42.3043818,-71.0672633 42.3043818,-71.0672633 42.2997983,-71.0694894 42.2997983,-71.0694894 42.3043818))",10.0,8.0
0,37,SPEEDWELL ST,DORCHESTER,2122,1501263000,57,42.30417948993455,-71.06654665322841,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
1,118,HOMES AV,DORCHESTER,2122,1501234000,59,42.30384561188945,-71.06629288400094,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
2,24,LONGFELLOW ST,DORCHESTER,2122,1501183000,51,42.3029202607126,-71.06618227959129,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
3,104,HOMES AV,DORCHESTER,2122,1501239000,51,42.303647369341306,-71.06676129680022,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
4,101,HOMES AV,DORCHESTER,2122,1501204020,78,42.30322382155185,-71.06677933009543,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
5,98,HOMES AV,DORCHESTER,2122,1501241000,59,42.30367662194135,-71.06706141429609,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
6,99,HOMES AV,DORCHESTER,2122,1501204010,68,42.3031273536935,-71.06685066025648,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
7,95,HOMES AV,DORCHESTER,2122,1501203010,78,42.30307579491265,-71.06708535839732,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
8,5,LONGFELLOW ST,DORCHESTER,2122,1501143000,51,42.3021784031419,-71.0672388897938,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
9,12,LONGFELLOW ST,DORCHESTER,2122,1501189000,60,42.30265892019185,-71.06701711914152,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
10,13 A,LONGFELLOW ST,DORCHESTER,2122,1501147000,61,42.30231768409125,-71.06666899449351,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
11,16,LONGFELLOW ST,DORCHESTER,2122,1501187000,61,42.3027372955102,-71.0667198294655,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
12,15,LONGFELLOW ST,DORCHESTER,2122,1501148000,60,42.30235474462795,-71.06653034287098,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
13,18,LONGFELLOW ST,DORCHESTER,2122,1501186000,58,42.3027740746606,-71.066580670254,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
14,19,LONGFELLOW ST,DORCHESTER,2122,1501150000,60,42.302425816496495,-71.06626090416461,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
15,22,LONGFELLOW ST,DORCHESTER,2122,1501184000,58,42.302847774848445,-71.0663042561938,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
16,14,LONGFELLOW ST,DORCHESTER,2122,1501188000,60,42.3026975509991,-71.06686332588897,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
17,11,LONGFELLOW ST,DORCHESTER,2122,1501146000,60,42.30228145889805,-71.0668055099475,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
18,10,LONGFELLOW ST,DORCHESTER,2122,1501190000,60,42.3026169990643,-71.06717096934041,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
19,16,RIDGEWOOD ST,DORCHESTER,2122,1501134000,59,42.3019815907003,-71.06695605715424,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
20,25,RIDGEWOOD ST,DORCHESTER,2122,1501096000,59,42.3017768140868,-71.0662280434108,119,"POLYGON ((-71.0672633 42.3043818,-71.0661503 42.3043818,-71.0661503 42.2997983,-71.0672633 42.2997983,-71.0672633 42.3043818))",10.0,8.0
